,,,,
1241405494104739840,2020-03-21 16:45:08+00:00,,,
1241402612534018050,2020-03-21 16:33:41+00:00,,,
1241402381398470657,2020-03-21 16:32:46+00:00,,,
1241401161091031040,2020-03-21 16:27:55+00:00,,,
1241400398801301505,2020-03-21 16:24:53+00:00,,,
1241399732770967552,2020-03-21 16:22:15+00:00,,,
1241399531800891392,2020-03-21 16:21:27+00:00,,,
1241399004493049858,2020-03-21 16:19:21+00:00,,,
1241398866450108417,2020-03-21 16:18:48+00:00,,,
1241397755668398080,2020-03-21 16:14:23+00:00,,,
1241397698005106689,2020-03-21 16:14:09+00:00,,,
1241397562365509632,2020-03-21 16:13:37+00:00,,,
1241397543017168896,2020-03-21 16:13:32+00:00,,,
1241396771902779393,2020-03-21 16:10:29+00:00,,,
1241396639769624576,2020-03-21 16:09:57+00:00,,,
1241396504046129152,2020-03-21 16:09:25+00:00,,,
1241396490242646016,2020-03-21 16:09:21+00:00,,,
1241396169462276096,2020-03-21 16:08:05+00:00,,,
1241395810710851585,2020-03-21 16:06:39+00:00,,,
1241395496733704193,2020-03-21 16:05:25+00:00,,,
1241395485904007168,2020-03-21 16:05:22+00:00,,,
1241394977608880129,2020-03-21 16:03:21+00:00,,,
1241394265881587713,2020-03-21 16:00:31+00:00,,,
1241394103251681280,2020-03-21 15:59:52+00:00,,,
1241393799240302593,2020-03-21 15:58:40+00:00,,,
1241392766577283075,2020-03-21 15:54:34+00:00,,,
1241392212438470658,2020-03-21 15:52:22+00:00,,,
1241389176051748867,2020-03-21 15:40:18+00:00,,,
1241388115018649601,2020-03-21 15:36:05+00:00,,,
1241387850962096128,2020-03-21 15:35:02+00:00,,,
1241386271026470912,2020-03-21 15:28:45+00:00,,,
1241386083465580544,2020-03-21 15:28:00+00:00,,,
1241386012422492160,2020-03-21 15:27:43+00:00,,,
1241385585954058240,2020-03-21 15:26:02+00:00,,,
1241385477699076096,2020-03-21 15:25:36+00:00,,,
1241382881030590465,2020-03-21 15:15:17+00:00,,,
1241382694879019010,2020-03-21 15:14:32+00:00,,,
1241382240468135937,2020-03-21 15:12:44+00:00,,,
1241381925597536257,2020-03-21 15:11:29+00:00,,,
1241381860707414017,2020-03-21 15:11:14+00:00,,,
1241381145335357440,2020-03-21 15:08:23+00:00,,,
1241380743554535424,2020-03-21 15:06:47+00:00,,,
1241380339815047169,2020-03-21 15:05:11+00:00,,,
1241380270764253184,2020-03-21 15:04:54+00:00,,,
1241380177252237312,2020-03-21 15:04:32+00:00,,,
1241380131848859649,2020-03-21 15:04:21+00:00,,,
1241379807222358017,2020-03-21 15:03:04+00:00,,,
1241379272046059529,2020-03-21 15:00:56+00:00,,,
1241378918331899904,2020-03-21 14:59:32+00:00,,,
1241378814942310406,2020-03-21 14:59:07+00:00,,,
1241378654128467969,2020-03-21 14:58:29+00:00,,,
1241378577368530944,2020-03-21 14:58:11+00:00,,,
1241377704672235525,2020-03-21 14:54:43+00:00,,,
1241377341667823617,2020-03-21 14:53:16+00:00,,,
1241377066269855749,2020-03-21 14:52:10+00:00,,,
1241376681295638529,2020-03-21 14:50:39+00:00,,,
1241376036270379009,2020-03-21 14:48:05+00:00,,,
1241375646263083008,2020-03-21 14:46:32+00:00,,,
1241374990148046851,2020-03-21 14:43:55+00:00,,,
1241374934737096704,2020-03-21 14:43:42+00:00,,,
1241374719028244483,2020-03-21 14:42:51+00:00,,,
1241373511148429312,2020-03-21 14:38:03+00:00,,,
1241373500268412928,2020-03-21 14:38:00+00:00,,,
1241373262463905799,2020-03-21 14:37:04+00:00,,,
1241373160815001600,2020-03-21 14:36:39+00:00,,,
1241372632139743232,2020-03-21 14:34:33+00:00,,,
1241372102201991168,2020-03-21 14:32:27+00:00,,,
1241371212535590912,2020-03-21 14:28:55+00:00,,,
1241370490167365632,2020-03-21 14:26:03+00:00,,,
1241369191753478145,2020-03-21 14:20:53+00:00,,,
1241368761346580480,2020-03-21 14:19:10+00:00,,,
1241366798626222081,2020-03-21 14:11:22+00:00,,,
1241366194512257029,2020-03-21 14:08:58+00:00,,,
1241365950806409222,2020-03-21 14:08:00+00:00,,,
1241365550116159489,2020-03-21 14:06:25+00:00,,,
1241365235392380928,2020-03-21 14:05:10+00:00,,,
1241363915415552000,2020-03-21 13:59:55+00:00,,,
1241363140966641666,2020-03-21 13:56:50+00:00,,,
1241363076152274945,2020-03-21 13:56:35+00:00,,,
1241362251962970112,2020-03-21 13:53:18+00:00,,,
1241362249454780418,2020-03-21 13:53:18+00:00,,,
1241362142529380353,2020-03-21 13:52:52+00:00,,,
1241360738309902336,2020-03-21 13:47:18+00:00,,,
1241360562346266624,2020-03-21 13:46:36+00:00,,,
1241360461481693184,2020-03-21 13:46:12+00:00,,,
1241359859540299776,2020-03-21 13:43:48+00:00,,,
1241359511371132928,2020-03-21 13:42:25+00:00,,,
1241359273939988480,2020-03-21 13:41:28+00:00,,,
1241358991126478848,2020-03-21 13:40:21+00:00,,,
1241358796795949056,2020-03-21 13:39:35+00:00,,,
1241358728462397441,2020-03-21 13:39:18+00:00,,,
1241358526133325824,2020-03-21 13:38:30+00:00,,,
1241358167604252673,2020-03-21 13:37:05+00:00,,,
1241358096707932160,2020-03-21 13:36:48+00:00,,,
1241358037387894784,2020-03-21 13:36:34+00:00,,,
1241356634502254592,2020-03-21 13:30:59+00:00,,,
1241356544920498176,2020-03-21 13:30:38+00:00,,,
1241356341156786178,2020-03-21 13:29:49+00:00,,,
1241356186739298304,2020-03-21 13:29:12+00:00,,,
1241355928038858754,2020-03-21 13:28:11+00:00,,,
1241355912545091586,2020-03-21 13:28:07+00:00,,,
1241355795331047426,2020-03-21 13:27:39+00:00,,,
1241355627772833792,2020-03-21 13:26:59+00:00,,,
1241354910341287937,2020-03-21 13:24:08+00:00,,,
1241354899553546241,2020-03-21 13:24:05+00:00,,,
1241354517536333827,2020-03-21 13:22:34+00:00,,,
1241354174735908864,2020-03-21 13:21:13+00:00,,,
1241354117416546304,2020-03-21 13:20:59+00:00,,,
1241353188013268995,2020-03-21 13:17:17+00:00,,,
1241352797695557633,2020-03-21 13:15:44+00:00,,,
1241352381356359680,2020-03-21 13:14:05+00:00,,,
1241351979886149636,2020-03-21 13:12:29+00:00,,,
1241351977503584256,2020-03-21 13:12:29+00:00,,,
1241351627266617345,2020-03-21 13:11:05+00:00,,,
1241351430751031296,2020-03-21 13:10:18+00:00,,,
1241350765936914438,2020-03-21 13:07:40+00:00,,,
1241350595602026496,2020-03-21 13:06:59+00:00,,,
1241350533606076416,2020-03-21 13:06:45+00:00,,,
1241350480799793152,2020-03-21 13:06:32+00:00,,,
1241349361813995520,2020-03-21 13:02:05+00:00,,,
1241349323083771904,2020-03-21 13:01:56+00:00,,,
1241349240103661569,2020-03-21 13:01:36+00:00,,,
1241347607223402496,2020-03-21 12:55:07+00:00,,,
1241347118456963077,2020-03-21 12:53:10+00:00,,,
1241346202123165696,2020-03-21 12:49:32+00:00,,,
1241345313887019008,2020-03-21 12:46:00+00:00,,,
1241345166566293504,2020-03-21 12:45:25+00:00,,,
1241345091416932352,2020-03-21 12:45:07+00:00,,,
1241343641823535104,2020-03-21 12:39:21+00:00,,,
1241342848143888385,2020-03-21 12:36:12+00:00,,,
1241342706023927808,2020-03-21 12:35:38+00:00,,,
1241342186039341058,2020-03-21 12:33:34+00:00,,,
1241341706001199104,2020-03-21 12:31:40+00:00,,,
1241341446730338305,2020-03-21 12:30:38+00:00,,,
1241341369156681728,2020-03-21 12:30:20+00:00,,,
1241341231721902082,2020-03-21 12:29:47+00:00,,,
1241339743683502081,2020-03-21 12:23:52+00:00,,,
1241339522463326209,2020-03-21 12:22:59+00:00,,,
1241339167906222081,2020-03-21 12:21:35+00:00,,,
1241339048779583491,2020-03-21 12:21:06+00:00,,,
1241338356199350272,2020-03-21 12:18:21+00:00,,,
1241338191228973057,2020-03-21 12:17:42+00:00,,,
1241338060547084288,2020-03-21 12:17:11+00:00,,,
1241337169865609217,2020-03-21 12:13:38+00:00,,,
1241336679043985408,2020-03-21 12:11:41+00:00,,,
1241336323413180416,2020-03-21 12:10:17+00:00,,,
1241336098191622144,2020-03-21 12:09:23+00:00,,,
1241336052876374016,2020-03-21 12:09:12+00:00,,,
1241335940896952320,2020-03-21 12:08:45+00:00,,,
1241335862178140160,2020-03-21 12:08:27+00:00,,,
1241335016975548416,2020-03-21 12:05:05+00:00,,,
1241334811563704321,2020-03-21 12:04:16+00:00,,,
1241334569145643008,2020-03-21 12:03:18+00:00,,,
1241334480469540864,2020-03-21 12:02:57+00:00,,,
1241333405360345088,2020-03-21 11:58:41+00:00,,,
1241333273650855936,2020-03-21 11:58:09+00:00,,,
1241333116343476230,2020-03-21 11:57:32+00:00,,,
1241332100009037824,2020-03-21 11:53:30+00:00,,,
1241331582272598016,2020-03-21 11:51:26+00:00,,,
1241330274304024576,2020-03-21 11:46:14+00:00,,,
1241329310910296066,2020-03-21 11:42:25+00:00,,,
1241329224130023425,2020-03-21 11:42:04+00:00,,,
1241328093861539840,2020-03-21 11:37:34+00:00,,,
1241327577437888513,2020-03-21 11:35:31+00:00,,,
1241327083768311811,2020-03-21 11:33:34+00:00,,,
1241326754137948161,2020-03-21 11:32:15+00:00,,,
1241326743853518850,2020-03-21 11:32:13+00:00,,,
1241326532473155589,2020-03-21 11:31:22+00:00,,,
1241324934376214528,2020-03-21 11:25:01+00:00,,,
1241324826070941696,2020-03-21 11:24:35+00:00,,,
1241324489289293825,2020-03-21 11:23:15+00:00,,,
1241323544979460097,2020-03-21 11:19:30+00:00,,,
1241323136580112385,2020-03-21 11:17:53+00:00,,,
1241322992765829120,2020-03-21 11:17:18+00:00,,,
1241322858254446592,2020-03-21 11:16:46+00:00,,,
1241321359872933888,2020-03-21 11:10:49+00:00,,,
1241321096625995777,2020-03-21 11:09:46+00:00,,,
1241320862734680064,2020-03-21 11:08:50+00:00,,,
1241320341873385472,2020-03-21 11:06:46+00:00,,,
1241320326241255424,2020-03-21 11:06:43+00:00,,,
1241320007126007809,2020-03-21 11:05:26+00:00,,,
1241319978038517761,2020-03-21 11:05:20+00:00,,,
1241319501456478209,2020-03-21 11:03:26+00:00,,,
1241319491390210048,2020-03-21 11:03:24+00:00,,,
1241319260846051329,2020-03-21 11:02:29+00:00,,,
1241318925658238981,2020-03-21 11:01:09+00:00,,,
1241318903671713793,2020-03-21 11:01:03+00:00,,,
1241318221065498626,2020-03-21 10:58:21+00:00,,,
1241317797189128192,2020-03-21 10:56:40+00:00,,,
1241317691404648448,2020-03-21 10:56:14+00:00,,,
1241317598362558464,2020-03-21 10:55:52+00:00,,,
1241317081498304512,2020-03-21 10:53:49+00:00,,,
1241317005916925952,2020-03-21 10:53:31+00:00,,,
1241316789201453056,2020-03-21 10:52:39+00:00,,,
1241316069148483584,2020-03-21 10:49:48+00:00,,,
1241316045786189826,2020-03-21 10:49:42+00:00,,,
1241315755217620992,2020-03-21 10:48:33+00:00,,,
1241315517878550528,2020-03-21 10:47:36+00:00,,,
1241315490565242880,2020-03-21 10:47:30+00:00,,,
1241314750601940994,2020-03-21 10:44:33+00:00,,,
1241313852643401730,2020-03-21 10:40:59+00:00,,,
1241313737610383360,2020-03-21 10:40:32+00:00,,,
1241313180770398208,2020-03-21 10:38:19+00:00,,,
1241313093428232193,2020-03-21 10:37:58+00:00,,,
1241312912657928193,2020-03-21 10:37:15+00:00,,,
1241312346502344704,2020-03-21 10:35:00+00:00,,,
1241311838031065088,2020-03-21 10:32:59+00:00,,,
1241311484338003968,2020-03-21 10:31:34+00:00,,,
1241311223032905729,2020-03-21 10:30:32+00:00,,,
1241311112131272709,2020-03-21 10:30:06+00:00,,,
1241311057605320704,2020-03-21 10:29:53+00:00,,,
1241310540011458560,2020-03-21 10:27:49+00:00,,,
1241310435388907522,2020-03-21 10:27:24+00:00,,,
1241310307802210304,2020-03-21 10:26:54+00:00,,,
1241309956449550337,2020-03-21 10:25:30+00:00,,,
1241309772026003462,2020-03-21 10:24:46+00:00,,,
1241309714547224576,2020-03-21 10:24:33+00:00,,,
1241309680057516032,2020-03-21 10:24:24+00:00,,,
1241309492349784065,2020-03-21 10:23:40+00:00,,,
1241309270420992000,2020-03-21 10:22:47+00:00,,,
1241309201894223873,2020-03-21 10:22:30+00:00,,,
1241309130364604416,2020-03-21 10:22:13+00:00,,,
1241309063675174912,2020-03-21 10:21:57+00:00,,,
1241308886075764738,2020-03-21 10:21:15+00:00,,,
1241308829364547585,2020-03-21 10:21:01+00:00,,,
1241308727317336064,2020-03-21 10:20:37+00:00,,,
1241308602398208002,2020-03-21 10:20:07+00:00,,,
1241308450518216709,2020-03-21 10:19:31+00:00,,,
1241308422605242369,2020-03-21 10:19:25+00:00,,,
1241307323928383493,2020-03-21 10:15:03+00:00,,,
1241307316743368704,2020-03-21 10:15:01+00:00,,,
1241306967152324609,2020-03-21 10:13:37+00:00,,,
1241306780321210368,2020-03-21 10:12:53+00:00,,,
1241306451651334144,2020-03-21 10:11:35+00:00,,,
1241306123912634368,2020-03-21 10:10:16+00:00,,,
1241305871776247808,2020-03-21 10:09:16+00:00,,,
1241305798057160705,2020-03-21 10:08:59+00:00,,,
1241305738166685696,2020-03-21 10:08:44+00:00,,,
1241305334590763008,2020-03-21 10:07:08+00:00,,,
1241304488931028993,2020-03-21 10:03:47+00:00,,,
1241304327827804160,2020-03-21 10:03:08+00:00,,,
1241304133111431168,2020-03-21 10:02:22+00:00,,,
1241303873064558592,2020-03-21 10:01:20+00:00,,,
1241303601663709184,2020-03-21 10:00:15+00:00,,,
1241303059306696704,2020-03-21 09:58:06+00:00,,,
1241302864229629954,2020-03-21 09:57:19+00:00,,,
1241302569202282496,2020-03-21 09:56:09+00:00,,,
1241301783709794305,2020-03-21 09:53:02+00:00,,,
1241300765114679297,2020-03-21 09:48:59+00:00,,,
1241300216189317121,2020-03-21 09:46:48+00:00,,,
1241300139563610112,2020-03-21 09:46:30+00:00,,,
1241300014384594945,2020-03-21 09:46:00+00:00,,,
1241299793525092358,2020-03-21 09:45:07+00:00,,,
1241299183614615552,2020-03-21 09:42:42+00:00,,,
1241299104996585472,2020-03-21 09:42:23+00:00,,,
1241298897999257600,2020-03-21 09:41:34+00:00,,,
1241298856697950208,2020-03-21 09:41:24+00:00,,,
1241298833465733120,2020-03-21 09:41:18+00:00,,,
1241297149557497856,2020-03-21 09:34:37+00:00,,,
1241295381037633536,2020-03-21 09:27:35+00:00,,,
1241294729402183681,2020-03-21 09:25:00+00:00,,,
1241293926289432576,2020-03-21 09:21:48+00:00,,,
1241293882697986048,2020-03-21 09:21:38+00:00,,,
1241292974404677634,2020-03-21 09:18:01+00:00,,,
1241290876229267456,2020-03-21 09:09:41+00:00,,,
1241289714042167297,2020-03-21 09:05:04+00:00,,,
1241289102256816130,2020-03-21 09:02:38+00:00,,,
1241288144642641920,2020-03-21 08:58:50+00:00,,,
1241288070428647425,2020-03-21 08:58:32+00:00,,,
1241288028603072513,2020-03-21 08:58:22+00:00,,,
1241287902648102914,2020-03-21 08:57:52+00:00,,,
1241287814521618432,2020-03-21 08:57:31+00:00,,,
1241287723698118656,2020-03-21 08:57:09+00:00,,,
1241286954085265409,2020-03-21 08:54:06+00:00,,,
1241286680822202368,2020-03-21 08:53:01+00:00,,,
1241286236985159680,2020-03-21 08:51:15+00:00,,,
1241285932373794816,2020-03-21 08:50:02+00:00,,,
1241285103059263498,2020-03-21 08:46:45+00:00,,,
1241284863090495488,2020-03-21 08:45:47+00:00,,,
1241284096283652096,2020-03-21 08:42:45+00:00,,,
1241283646390259712,2020-03-21 08:40:57+00:00,,,
1241283566119641088,2020-03-21 08:40:38+00:00,,,
1241283211243577344,2020-03-21 08:39:14+00:00,,,
1241283121548382208,2020-03-21 08:38:52+00:00,,,
1241282955873603585,2020-03-21 08:38:13+00:00,,,
1241282808108052486,2020-03-21 08:37:38+00:00,,,
1241282700251521024,2020-03-21 08:37:12+00:00,,,
1241282615262367749,2020-03-21 08:36:52+00:00,,,
1241282053301125120,2020-03-21 08:34:38+00:00,,,
1241281695015268352,2020-03-21 08:33:12+00:00,,,
1241281114339082242,2020-03-21 08:30:54+00:00,,,
1241280836755841024,2020-03-21 08:29:48+00:00,,,
1241280349440749568,2020-03-21 08:27:51+00:00,,,
1241278277475381250,2020-03-21 08:19:37+00:00,,,
1241277831918661634,2020-03-21 08:17:51+00:00,,,
1241277281722458113,2020-03-21 08:15:40+00:00,,,
1241276833410080770,2020-03-21 08:13:53+00:00,,,
1241276759192096768,2020-03-21 08:13:35+00:00,,,
1241276703860654082,2020-03-21 08:13:22+00:00,,,
1241276348728926208,2020-03-21 08:11:57+00:00,,,
1241276167371386881,2020-03-21 08:11:14+00:00,,,
1241275946868420613,2020-03-21 08:10:22+00:00,,,
1241275550527705089,2020-03-21 08:08:47+00:00,,,
1241275181290491904,2020-03-21 08:07:19+00:00,,,
1241275039678226433,2020-03-21 08:06:45+00:00,,,
1241274772278763520,2020-03-21 08:05:42+00:00,,,
1241274755723833351,2020-03-21 08:05:38+00:00,,,
1241274326269087744,2020-03-21 08:03:55+00:00,,,
1241273675661230082,2020-03-21 08:01:20+00:00,,,
1241272760577355776,2020-03-21 07:57:42+00:00,,,
1241272654801203200,2020-03-21 07:57:17+00:00,,,
1241271785900908545,2020-03-21 07:53:50+00:00,,,
1241271726027059205,2020-03-21 07:53:35+00:00,,,
1241271667520761856,2020-03-21 07:53:21+00:00,,,
1241271536549429248,2020-03-21 07:52:50+00:00,,,
1241270860209483777,2020-03-21 07:50:09+00:00,,,
1241270575546265602,2020-03-21 07:49:01+00:00,,,
1241270493392453633,2020-03-21 07:48:41+00:00,,,
1241269967183441921,2020-03-21 07:46:36+00:00,,,
1241269810144505856,2020-03-21 07:45:59+00:00,,,
1241268547277316096,2020-03-21 07:40:57+00:00,,,
1241267417122254849,2020-03-21 07:36:28+00:00,,,
1241266927042883584,2020-03-21 07:34:31+00:00,,,
1241265660274958338,2020-03-21 07:29:29+00:00,,,
1241265648765792257,2020-03-21 07:29:26+00:00,,,
1241265035030089728,2020-03-21 07:27:00+00:00,,,
1241264803756171264,2020-03-21 07:26:05+00:00,,,
1241263613496549376,2020-03-21 07:21:21+00:00,,,
1241263494470623232,2020-03-21 07:20:53+00:00,,,
1241263087463870464,2020-03-21 07:19:16+00:00,,,
1241262447907885056,2020-03-21 07:16:43+00:00,,,
1241262145167183872,2020-03-21 07:15:31+00:00,,,
1241261835266838528,2020-03-21 07:14:17+00:00,,,
1241260863132250113,2020-03-21 07:10:25+00:00,,,
1241260362357334016,2020-03-21 07:08:26+00:00,,,
1241260178709688321,2020-03-21 07:07:42+00:00,,,
1241259878842155008,2020-03-21 07:06:31+00:00,,,
1241259178351456258,2020-03-21 07:03:44+00:00,,,
1241258788910497792,2020-03-21 07:02:11+00:00,,,
1241258760909307904,2020-03-21 07:02:04+00:00,,,
1241258500417863680,2020-03-21 07:01:02+00:00,,,
1241257994865631232,2020-03-21 06:59:02+00:00,,,
1241255502337593350,2020-03-21 06:49:07+00:00,,,
1241255041001852934,2020-03-21 06:47:17+00:00,,,
1241254804464136194,2020-03-21 06:46:21+00:00,,,
1241254360090169344,2020-03-21 06:44:35+00:00,,,
1241253257244110849,2020-03-21 06:40:12+00:00,,,
1241251895072571392,2020-03-21 06:34:47+00:00,,,
1241251258016468993,2020-03-21 06:32:15+00:00,,,
1241250852678983682,2020-03-21 06:30:39+00:00,,,
1241249632929353728,2020-03-21 06:25:48+00:00,,,
1241248046144458753,2020-03-21 06:19:30+00:00,,,
1241246508172718080,2020-03-21 06:13:23+00:00,,,
1241244737803186184,2020-03-21 06:06:21+00:00,,,
1241244139196493829,2020-03-21 06:03:58+00:00,,,
1241243568171290626,2020-03-21 06:01:42+00:00,,,
1241243387950333952,2020-03-21 06:00:59+00:00,,,
1241242949314199552,2020-03-21 05:59:14+00:00,,,
1241241604368654336,2020-03-21 05:53:54+00:00,,,
1241241493735485440,2020-03-21 05:53:27+00:00,,,
1241240963957186560,2020-03-21 05:51:21+00:00,,,
1241240435030478848,2020-03-21 05:49:15+00:00,,,
1241240411340849152,2020-03-21 05:49:09+00:00,,,
1241240377035608064,2020-03-21 05:49:01+00:00,,,
1241239899023396864,2020-03-21 05:47:07+00:00,,,
1241238941438627840,2020-03-21 05:43:19+00:00,,,
1241237366569758720,2020-03-21 05:37:03+00:00,,,
1241237104698331137,2020-03-21 05:36:01+00:00,,,
1241236896291811328,2020-03-21 05:35:11+00:00,,,
1241236880806600704,2020-03-21 05:35:08+00:00,,,
1241236816209952768,2020-03-21 05:34:52+00:00,,,
1241235378998325248,2020-03-21 05:29:10+00:00,,,
1241235026571755520,2020-03-21 05:27:46+00:00,,,
1241234788272365570,2020-03-21 05:26:49+00:00,,,
1241234463738101761,2020-03-21 05:25:31+00:00,,,
1241234387603058688,2020-03-21 05:25:13+00:00,,,
1241232312903151616,2020-03-21 05:16:59+00:00,,,
1241231819279863808,2020-03-21 05:15:01+00:00,,,
1241231710286569474,2020-03-21 05:14:35+00:00,,,
1241231662127579136,2020-03-21 05:14:23+00:00,,,
1241231249043144704,2020-03-21 05:12:45+00:00,,,
1241231160317038592,2020-03-21 05:12:24+00:00,,,
1241231159503159297,2020-03-21 05:12:24+00:00,,,
1241230725594185729,2020-03-21 05:10:40+00:00,,,
1241229256245620736,2020-03-21 05:04:50+00:00,,,
1241228592740065280,2020-03-21 05:02:12+00:00,,,
1241228534879846405,2020-03-21 05:01:58+00:00,,,
1241228323776131072,2020-03-21 05:01:07+00:00,,,
1241228138253672448,2020-03-21 05:00:23+00:00,,,
1241227495908745218,2020-03-21 04:57:50+00:00,,,
1241224095628316672,2020-03-21 04:44:19+00:00,,,
1241223969669185536,2020-03-21 04:43:49+00:00,,,
1241223570165915648,2020-03-21 04:42:14+00:00,,,
1241223519385481216,2020-03-21 04:42:02+00:00,,,
1241223432811012098,2020-03-21 04:41:41+00:00,,,
1241223264971546624,2020-03-21 04:41:01+00:00,,,
1241222527734538241,2020-03-21 04:38:06+00:00,,,
1241221941681250305,2020-03-21 04:35:46+00:00,,,
1241221734704898050,2020-03-21 04:34:56+00:00,,,
1241221323046522881,2020-03-21 04:33:18+00:00,,,
1241220571100143617,2020-03-21 04:30:19+00:00,,,
1241219880214380544,2020-03-21 04:27:34+00:00,,,
1241219700530352129,2020-03-21 04:26:52+00:00,,,
1241219413249933312,2020-03-21 04:25:43+00:00,,,
1241219235348508672,2020-03-21 04:25:01+00:00,,,
1241216116854145024,2020-03-21 04:12:37+00:00,,,
1241215705904631808,2020-03-21 04:10:59+00:00,,,
1241215418041163777,2020-03-21 04:09:50+00:00,,,
1241215274205904897,2020-03-21 04:09:16+00:00,,,
1241215059063238656,2020-03-21 04:08:25+00:00,,,
1241214142809141248,2020-03-21 04:04:46+00:00,,,
1241213660539715584,2020-03-21 04:02:51+00:00,,,
1241213451902447616,2020-03-21 04:02:02+00:00,,,
1241213263817261067,2020-03-21 04:01:17+00:00,,,
1241213225267384320,2020-03-21 04:01:08+00:00,,,
1241213068979269632,2020-03-21 04:00:30+00:00,,,
1241213002931531776,2020-03-21 04:00:15+00:00,,,
1241210512550985728,2020-03-21 03:50:21+00:00,,,
1241210044764413952,2020-03-21 03:48:29+00:00,,,
1241209602747711488,2020-03-21 03:46:44+00:00,,,
1241209044074930176,2020-03-21 03:44:31+00:00,,,
1241208465164402690,2020-03-21 03:42:13+00:00,,,
1241208246150377473,2020-03-21 03:41:21+00:00,,,
1241207678501670912,2020-03-21 03:39:05+00:00,,,
1241207640765562880,2020-03-21 03:38:56+00:00,,,
1241205355218010112,2020-03-21 03:29:51+00:00,,,
1241204573894610946,2020-03-21 03:26:45+00:00,,,
1241202195397140484,2020-03-21 03:17:18+00:00,,,
1241201712637108224,2020-03-21 03:15:23+00:00,,,
1241201325724979200,2020-03-21 03:13:51+00:00,,,
